player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal,medal_score
2352,Robyn Mow-santos,F,United States,USA,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver,2
2367,Timothy Ahearne,M,Great Britain,GBR,1908,Summer,London,Athletics,Athletics Men's Triple Jump,Gold,3
2386,Bruno Ahlberg,M,Finland,FIN,1932,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,Bronze,1
2403,Anselm Ahlfors,M,Finland,FIN,1924,Summer,Paris,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver,2
2406,Anders Ahlgren,M,Sweden,SWE,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",Silver,2
2410,George Ahlgren,M,United States,USA,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold,3
2423,Christian Ahlmann,M,Germany,GER,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,1
2429,Christian Ahlmann,M,Germany,GER,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,1
2433,Thure Ahlqvist,M,Sweden,SWE,1932,Summer,Los Angeles,Boxing,Boxing Men's Lightweight,Silver,2
2438,Sten Hlund,M,Sweden,SWE,1952,Summer,Helsinki,Football,Football Men's Football,Bronze,1
2453,Tontowi Ahmad,M,Indonesia-1,INA,2016,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,Gold,3
2462,Arne Hman,M,Sweden,SWE,1948,Summer,London,Athletics,Athletics Men's Triple Jump,Gold,3
2465,Jrg Ahmann,M,Germany-1,GER,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze,1
2466,Christine (-perham),F,United States,USA,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,3
2467,Christine (-perham),F,United States,USA,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,Silver,2
2468,Christine (-perham),F,United States,USA,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,3
2475,Muhammad Ahmed,M,Pakistan,PAK,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze,1
2478,Muhammad Ahmed,M,Pakistan,PAK,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold,3
2480,Bashir Ahmed,M,Pakistan,PAK,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold,3
2489,Ishtiaq Ahmed,M,Pakistan,PAK,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,3
2493,Manzoor Ahmed,M,Pakistan,PAK,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze,1
2502,Mushtaq Ahmed,M,Pakistan,PAK,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,3
2503,Mushtaq Ahmed,M,Pakistan,PAK,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold,3
2506,Riaz Ahmed,M,Pakistan,PAK,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold,3
2507,Riaz Ahmed,M,Pakistan,PAK,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Silver,2
2511,Shahbaz Ahmed,M,Pakistan,PAK,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze,1
2532,Arthur Ahnger,M,Lucky Girl-1,FIN,1912,Summer,Stockholm,Sailing,Sailing Mixed 8 metres,Bronze,1
2576,Peter Ahrendt,M,Mutafo,GER,1964,Summer,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,Silver,2
2577,Brigitte Ahrenholz,F,East Germany,GDR,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Gold,3
2579,Christian Ahrens,M,United States,USA,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold,3
2584,Marlene (-ebensperger),F,Chile,CHI,1956,Summer,Melbourne,Athletics,Athletics Women's Javelin Throw,Silver,2
2587,Thomas Ahrens,M,Germany,GER,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Silver,2
2615,Matteo Aicardi,M,Italy,ITA,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver,2
2616,Matteo Aicardi,M,Italy,ITA,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze,1
2618,Mara Amicarelli,F,Argentina,ARG,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver,2
2619,Mara Amicarelli,F,Argentina,ARG,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze,1
2620,Mara Amicarelli,F,Argentina,ARG,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze,1
2635,Rosaria Aiello,F,Italy,ITA,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver,2
2637,Franz Aigner,M,Austria,AUT,1924,Summer,Paris,Weightlifting,Weightlifting Men's Heavyweight,Silver,2
2638,Hannes Aigner,M,Germany,GER,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Bronze,1
2645,Nobuyuki Aihara,M,Japan,JPN,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,Silver,2
2646,Nobuyuki Aihara,M,Japan,JPN,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,Silver,2
2653,Nobuyuki Aihara,M,Japan,JPN,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Gold,3
2654,Nobuyuki Aihara,M,Japan,JPN,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,Gold,3
2663,Yutaka Aihara,M,Japan,JPN,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,Bronze,1
2672,Ryoji Aikawa,M,Japan,JPN,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze,1
2674,Alexander Aikman,M,Australia,AUS,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Bronze,1
2688,Charles Ainslie,M,Great Britain,GBR,1996,Summer,Atlanta,Sailing,Sailing Mixed One Person Dinghy,Silver,2
2689,Charles Ainslie,M,Great Britain,GBR,2000,Summer,Sydney,Sailing,Sailing Mixed One Person Dinghy,Gold,3
2690,Charles Ainslie,M,Great Britain,GBR,2004,Summer,Athina,Sailing,Sailing Men's One Person Dinghy,Gold,3
2691,Charles Ainslie,M,Great Britain,GBR,2008,Summer,Beijing,Sailing,Sailing Mixed One Person Dinghy,Gold,3
2692,Charles Ainslie,M,Great Britain,GBR,2012,Summer,London,Sailing,Sailing Men's One Person Heavyweight Dinghy,Gold,3
2696,Kurt Ainsworth,M,United States,USA,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold,3
2700,John Ainsworth-davis,M,Great Britain,GBR,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,3
2715,Robin Aisher,M,Great Britain,GBR,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,Bronze,1
2748,Gordon Aitchison,M,Canada,CAN,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Silver,2
2749,Frances (-leisk),F,Great Britain-1,GBR,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Silver,2
2753,Brett Aitken,M,Australia,AUS,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,2
2754,Brett Aitken,M,Australia,AUS,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,1
2756,Brett Aitken,M,Australia,AUS,2000,Summer,Sydney,Cycling,Cycling Men's Madison,Gold,3
2761,Vladimir Atoff,M,Union des Socits Franais de Sports Athletiques,FRA,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Gold,3
2772,Artur Aivazian,M,Ukraine,UKR,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,3
2787,Eirini Andili,F,Greece,GRE,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze,1
2795,Oluwafemi Ajayi,M,Nigeria,NGR,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze,1
2798,Omar Iglesias,M,Cuba,CUB,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold,3
2799,Omar Iglesias,M,Cuba,CUB,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Gold,3
2800,Omar Iglesias,M,Cuba,CUB,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver,2
2802,Ebenezer Ajilore,M,Nigeria,NGR,2008,Summer,Beijing,Football,Football Men's Football,Silver,2
2810,Mobolade Ajomale,M,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,1
2815,Chioma (-opara),F,Nigeria,NGR,1996,Summer,Atlanta,Athletics,Athletics Women's Long Jump,Gold,3
2826,Kriss Akabusi,M,Great Britain,GBR,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,2
2829,Kriss Akabusi,M,Great Britain,GBR,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,Bronze,1
2830,Kriss Akabusi,M,Great Britain,GBR,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,1
2838,Kosei Akaishi,M,Japan,JPN,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver,2
2840,Kosei Akaishi,M,Japan,JPN,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,1
2846,Nasuh Akar,M,Turkey,TUR,1948,Summer,London,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,3
2869,Hseyin Akba,M,Turkey,TUR,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Flyweight, Freestyle",Bronze,1
2871,Hseyin Akba,M,Turkey,TUR,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver,2
2880,Vehbi Akda,M,Turkey,TUR,1972,Summer,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver,2
2904,Ernst Kerlund,M,Sweden,SWE,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Gold,3
2905,Ernst Kerlund,M,Sweden,SWE,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Silver,2
2906,Olle Kerlund,M,Bissbi,SWE,1932,Summer,Los Angeles,Sailing,Sailing Mixed 6 metres,Gold,3
2911,Michelle Akers,F,United States,USA,1996,Summer,Atlanta,Football,Football Women's Football,Gold,3
2926,Taha Akgl,M,Turkey,TUR,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold,3
2929,Yelena (-sokolovskaya),F,Soviet Union,URS,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold,3
2955,Murodzhon Akhmadaliyev,M,Uzbekistan,UZB,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,Bronze,1
2961,Artur Akhmatkhuzin,M,Russia,RUS,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Gold,3
2962,Bakhtiyar Akhmedov,M,Russia,RUS,2008,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver,2
2965,Lyutvi Akhmedov,M,Bulgaria,BUL,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver,2
2968,Leyla Akhmerova,F,Soviet Union,URS,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Bronze,1
2978,Igor Akhremchik,M,Soviet Union,URS,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,Bronze,1
2984,Gulraiz Akhtar,M,Pakistan,PAK,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold,3
2988,Naeem Akhtar,M,Pakistan,PAK,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,3
3005,John Akii-bua,M,Uganda,UGA,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,Gold,3
3011,Anatoly Akimov,M,Soviet Union,URS,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Gold,3
3013,Vladimir Akimov,M,Soviet Union,URS,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Gold,3
3020,Morolake Akinosun,F,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,3
3021,Foluke Akinradewo,F,United States,USA,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver,2
3022,Foluke Akinradewo,F,United States,USA,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze,1
3045,Khadzhimurat Akkayev,M,Russia,RUS,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver,2
3046,Khadzhimurat Akkayev,M,Russia,RUS,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze,1
3048,Marina Akobiya,F,Russia,RUS,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze,1
3067,Artur Akoyev,M,Unified Team,EUN,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight II,Silver,2
3070,Daniel Akpeyi,M,Nigeria,NGR,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze,1
3095,Monica Aksamit,F,United States,USA,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze,1
3101,Liudmyla (shapovalova-),F,Soviet Union,URS,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,1
3104,Aleksandr Aksinin,M,Soviet Union,URS,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,1
3106,Aleksandr Aksinin,M,Soviet Union,URS,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,3
3117,Nikolay Aksyonov,M,Russia,RUS,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze,1
3126,Irina Aksyonova,F,Soviet Union,URS,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,1
3144,Vladyslav Akymenko,M,Soviet Union,URS,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Keelboat,Silver,2
3148,Naser Shami,M,Syria,SYR,2004,Summer,Athina,Boxing,Boxing Men's Heavyweight,Bronze,1
3223,Nasser Al-attiya,M,Qatar,QAT,2012,Summer,London,Shooting,Shooting Men's Skeet,Bronze,1
3302,Fehaid Al-deehani,M,Kuwait,KUW,2000,Summer,Sydney,Shooting,Shooting Men's Double Trap,Bronze,1
3304,Fehaid Al-deehani,M,Kuwait,KUW,2012,Summer,London,Shooting,Shooting Men's Trap,Bronze,1
3306,Fehaid Al-deehani,M,Individual Olympic Athletes,IOA,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Double Trap,Gold,3
3354,Ramzy Al-duhami,M,Saudi Arabia,KSA,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,1
3360,Khaled Al-eid,M,Saudi Arabia,KSA,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze,1
3437,Abdul Al-hasan,M,Pakistan,PAK,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,3
3542,Ahmed Al-maktoum,M,United Arab Emirates,UAE,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,Gold,3
3680,Abdullah Al-rashidi,M,Individual Olympic Athletes,IOA,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,Bronze,1
3721,Prince Al-saud,M,Saudi Arabia,KSA,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,1
3772,Hadi Jaadan,M,Saudi Arabia,KSA,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,Silver,2
3833,Marina Neira,F,Spain,ESP,2012,Summer,London,Sailing,Sailing Women's Windsurfer,Gold,3
3836,Armenak Alachachyan,M,Soviet Union,URS,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Silver,2
3859,Arsen Alakhverdiyev,M,Soviet Union,URS,1972,Summer,Munich,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver,2
3870,Noor Alam,M,Pakistan,PAK,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Silver,2
3871,Noor Alam,M,Pakistan,PAK,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold,3
3911,Vladan Alanovi,M,Croatia,CRO,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Silver,2
3965,Fabio Albarelli,M,Italy,ITA,1968,Summer,Mexico City,Sailing,Sailing Mixed One Person Dinghy,Bronze,1
3995,Pierre Albarran,M,France-3,FRA,1920,Summer,Antwerpen,Tennis,Tennis Men's Doubles,Bronze,1
4001,Ruslan Albegov,M,Russia,RUS,2012,Summer,London,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze,1
4002,David Aliqus,M,Spain,ESP,2000,Summer,Sydney,Football,Football Men's Football,Silver,2
4007,Reinhard Alber,M,West Germany,FRG,1984,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,1
4011,Alberto Samaritani,M,Italy,ITA,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,Silver,2
4015,A. Albert,M,Union des Socits Franais de Sports Athletiques,FRA,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Gold,3
4017,Auguste Albert,M,Martha-1,FRA,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Silver,2
4018,Auguste Albert,M,Martha-1,FRA,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Bronze,1
4025,Flrin Albert,M,Hungary,HUN,1960,Summer,Roma,Football,Football Men's Football,Bronze,1
4067,Nely Francisca,F,Spain,ESP,2012,Summer,London,Handball,Handball Women's Handball,Bronze,1
4073,Georg Albertsen,M,Denmark,DEN,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold,3
4078,Ebbe (-andersson),M,Sweden,SWE,1948,Summer,London,Athletics,"Athletics Men's 10,000 metres",Bronze,1
4086,Abramo Albini,M,Italy,ITA,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,Bronze,1
4092,Islam-Beka Albiyev,M,Russia,RUS,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold,3
4111,mile Albrecht,M,Switzerland,SUI,1924,Summer,Paris,Rowing,Rowing Men's Coxless Fours,Bronze,1
4112,mile Albrecht,M,Switzerland,SUI,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Gold,3
4151,John Albrechtson,M,Sweden,SWE,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Keelboat,Gold,3
4158,David Albritton,M,United States,USA,1936,Summer,Berlin,Athletics,Athletics Men's High Jump,Silver,2
4160,Anatoly Albul,M,Soviet Union,URS,1960,Summer,Roma,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze,1
4226,Aldair Santos,M,Brazil,BRA,1996,Summer,Atlanta,Football,Football Men's Football,Bronze,1
4227,Andrs Cabrera,M,Cuba,CUB,1976,Summer,Montreal,Boxing,Boxing Men's Light-Welterweight,Silver,2
4228,Andrs Cabrera,M,Cuba,CUB,1980,Summer,Moskva,Boxing,Boxing Men's Welterweight,Gold,3
4255,Cyril Alden,M,Great Britain,GBR,1920,Summer,Antwerpen,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,2
4256,Cyril Alden,M,Great Britain,GBR,1920,Summer,Antwerpen,Cycling,Cycling Men's 50 kilometres,Silver,2
4257,Cyril Alden,M,Great Britain,GBR,1924,Summer,Paris,Cycling,Cycling Men's 50 kilometres,Silver,2
4268,Frederick Alderman,M,United States,USA,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,3
4273,Joan (-braskamp),F,United States,USA,1952,Summer,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,1
4299,David Biosca,M,Spain,ESP,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver,2
4304,Ramn Biosca,M,Spain,ESP,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver,2
4317,Jo Aleh,F,New Zealand,NZL,2012,Summer,London,Sailing,Sailing Women's Two Person Dinghy,Gold,3
4318,Jo Aleh,F,New Zealand,NZL,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,Silver,2
4326,Virgilijus Alekna,M,Lithuania,LTU,2000,Summer,Sydney,Athletics,Athletics Men's Discus Throw,Gold,3
4327,Virgilijus Alekna,M,Lithuania,LTU,2004,Summer,Athina,Athletics,Athletics Men's Discus Throw,Gold,3
4328,Virgilijus Alekna,M,Lithuania,LTU,2008,Summer,Beijing,Athletics,Athletics Men's Discus Throw,Bronze,1
4360,Rumen Aleksandrov,M,Bulgaria,BUL,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver,2
4379,Larisa Aleksandrova-popova,F,Soviet Union,URS,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver,2
4380,Larisa Aleksandrova-popova,F,Soviet Union,URS,1980,Summer,Moskva,Rowing,Rowing Women's Double Sculls,Gold,3
4382,Artur Aleksanyan,M,Armenia,ARM,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,1
4383,Artur Aleksanyan,M,Armenia,ARM,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,3
4404,Vasily Alekseyev,M,Soviet Union,URS,1972,Summer,Munich,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold,3
4405,Vasily Alekseyev,M,Soviet Union,URS,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold,3
4410,Galina Alekseyeva,F,Soviet Union,URS,1964,Summer,Tokyo,Diving,Diving Women's Platform,Bronze,1
4416,Milan Aleksi,M,Serbia,SRB,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze,1
4417,Milan Aleksi,M,Serbia,SRB,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold,3
4457,Alessandra Oliveira,F,Brazil,BRA,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver,2
4458,Alessandra Oliveira,F,Brazil,BRA,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze,1
4471,Hugh Alessandroni,M,United States,USA,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Bronze,1
4475,Karl Aletter,M,Germany,GER,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Silver,2
4482,Alex Silva,M,Brazil,BRA,2012,Summer,London,Football,Football Men's Football,Silver,2
4498,Gustav Alexander,M,Great Britain,GBR,1908,Summer,London,Lacrosse,Lacrosse Men's Lacrosse,Silver,2
4507,Lisa Alexander,F,Canada,CAN,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,2
4508,Michael Alexander,M,Great Britain,GBR,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",Silver,2
4524,Buffy-Lynne Alexander-williams,F,Canada,CAN,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze,1
4555,Marc Alexandre,M,France,FRA,1984,Summer,Los Angeles,Judo,Judo Men's Half-Lightweight,Bronze,1
4556,Marc Alexandre,M,France,FRA,1988,Summer,Seoul,Judo,Judo Men's Lightweight,Gold,3
4561,Alexandre Silva,M,Brazil,BRA,2008,Summer,Beijing,Football,Football Men's Football,Bronze,1
4562,Alexandre Silva,M,Brazil,BRA,2012,Summer,London,Football,Football Men's Football,Silver,2
4569,Constantin Alexandru,M,Romania,ROU,1980,Summer,Moskva,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver,2
4573,Ion Alexe,M,Romania,ROU,1972,Summer,Munich,Boxing,Boxing Men's Heavyweight,Silver,2
4583,Vladimir Aleynik,M,Soviet Union,URS,1976,Summer,Montreal,Diving,Diving Men's Platform,Bronze,1
4584,Vladimir Aleynik,M,Soviet Union,URS,1980,Summer,Moskva,Diving,Diving Men's Platform,Silver,2
4586,Yevgeny Aleynikov,M,Russia,RUS,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",Bronze,1
4589,Abdoul Alfaga,M,Niger,NIG,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,Silver,2
4600,Lidiya Alfeyeva,F,Soviet Union,URS,1976,Summer,Montreal,Athletics,Athletics Women's Long Jump,Bronze,1
4612,Alfonso Muoz,M,Spain,ESP,1992,Summer,Barcelona,Football,Football Men's Football,Gold,3
4623,Stephen Alford,M,United States,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold,3
4627,Axel Alfredsson,M,Sweden,SWE,1924,Summer,Paris,Football,Football Men's Football,Bronze,1
4637,Max Alfthan,M,Heatherbell,FIN,1912,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Bronze,1
4642,Zenny Azevedo,M,Brazil,BRA,1948,Summer,London,Basketball,Basketball Men's Basketball,Bronze,1
4645,Zenny Azevedo,M,Brazil,BRA,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Bronze,1
4658,Sara Ostholt,F,Sweden,SWE,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver,2
4725,Nasir Ali,M,Pakistan,PAK,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,3
4727,Nia Ali,F,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,Silver,2
4732,Shaukat Ali,M,India,IND,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Gold,3
